[CRITICAL] score=2.600  Mar 12 14:30:10  app-server-01  APP  APP/authentication failed  corr=corr-88690-001
[CRITICAL] score=2.350  Mar 12 12:56:57  app-server-01  APP  APP/Database timeout  corr=corr-33123-024
[CRITICAL] score=2.350  Mar 12 13:04:42  app-server-01  APP  APP/Database timeout  corr=corr-21617-005
[CRITICAL] score=2.350  Mar 12 13:36:29  app-server-01  APP  APP/Database timeout  corr=corr-39558-007
[CRITICAL] score=2.350  Mar 12 13:39:29  app-server-01  APP  APP/Database timeout  corr=corr-39558-010
[CRITICAL] score=2.350  Mar 12 13:42:49  app-server-01  APP  APP/Database timeout  corr=corr-39558-013
[CRITICAL] score=2.350  Mar 12 13:44:03  app-server-01  APP  APP/Database timeout  corr=corr-39558-014
[CRITICAL] score=2.350  Mar 12 13:54:49  app-server-01  APP  APP/Database timeout  corr=corr-39558-024
[CRITICAL] score=2.350  Mar 12 14:05:59  app-server-01  APP  APP/Database timeout  corr=corr-86268-006
[CRITICAL] score=2.350  Mar 12 14:17:42  app-server-01  APP  APP/Database timeout  corr=corr-86268-017
[CRITICAL] score=2.350  Mar 12 14:21:10  app-server-01  APP  APP/Database timeout  corr=corr-86268-020
[CRITICAL] score=2.350  Mar 12 14:22:17  app-server-01  APP  APP/Database timeout  corr=corr-86268-021
[CRITICAL] score=2.350  Mar 12 14:32:14  app-server-01  APP  APP/Database timeout  corr=corr-91860-003
[CRITICAL] score=2.350  Mar 12 14:37:54  app-server-01  APP  APP/Database timeout  corr=corr-91860-008
[CRITICAL] score=2.350  Mar 12 14:41:24  app-server-01  APP  APP/Database timeout  corr=corr-91860-011
[CRITICAL] score=2.350  Mar 12 15:02:11  app-server-01  APP  APP/Database timeout  corr=corr-31804-002
[CRITICAL] score=2.350  Mar 12 15:28:09  app-server-01  APP  APP/Database timeout  corr=corr-31804-016
[CRITICAL] score=2.350  Mar 12 15:38:27  app-server-01  APP  APP/Database timeout  corr=corr-69943-007
[CRITICAL] score=2.350  Mar 12 15:39:46  app-server-01  APP  APP/Database timeout  corr=corr-69943-008
[CRITICAL] score=2.350  Mar 12 15:44:27  app-server-01  APP  APP/Database timeout  corr=corr-69943-010
[CRITICAL] score=2.350  Mar 12 16:04:13  app-server-01  APP  APP/Database timeout  corr=corr-81268-003
[CRITICAL] score=2.350  Mar 12 16:25:59  app-server-01  APP  APP/Database timeout  corr=corr-81268-013
[CRITICAL] score=2.350  Mar 12 16:29:23  app-server-01  APP  APP/Database timeout  corr=corr-81268-015
[CRITICAL] score=2.350  Mar 12 16:38:30  app-server-01  APP  APP/Database timeout  corr=corr-69441-005
[CRITICAL] score=2.350  Mar 12 16:39:40  app-server-01  APP  APP/Database timeout  corr=corr-69441-006
[CRITICAL] score=2.350  Mar 12 16:44:08  app-server-01  APP  APP/Database timeout  corr=corr-69441-009
[CRITICAL] score=2.350  Mar 12 16:48:07  app-server-01  APP  APP/Database timeout  corr=corr-69441-012
[CRITICAL] score=2.350  Mar 12 16:52:55  app-server-01  APP  APP/Database timeout  corr=corr-69441-013
[CRITICAL] score=2.350  Mar 12 17:56:11  app-server-01  APP  APP/Database timeout  corr=corr-16647-017
[CRITICAL] score=2.339  Mar 12 13:51:41  fw-01  FW  FW/connection denied  corr=corr-17561-002
[CRITICAL] score=2.322  Mar 12 10:00:14  fw-01  IDM  IDM/privilege escalation attempt  corr=corr-89359-002
[CRITICAL] score=2.309  Mar 12 11:05:22  web-server-01  WEB  WEB/GET /admin  corr=corr-28601-001
[CRITICAL] score=2.284  Mar 12 10:22:12  rtr-core-01  ROUTING  ROUTING/route flap detected  corr=corr-66670-001
[CRITICAL] score=2.284  Mar 12 17:10:05  rtr-core-01  ROUTING  ROUTING/route flap detected  corr=corr-18801-001
[CRITICAL] score=2.280  Mar 12 13:15:23  fw-01  IDM  IDM/ACL error  corr=corr-72261-002
[CRITICAL] score=2.260  Mar 12 15:34:27  app-server-01  APP  APP/Service restarted  corr=corr-55313-005
[CRITICAL] score=2.260  Mar 12 15:49:13  app-server-01  APP  APP/Service restarted  corr=corr-55313-011
[CRITICAL] score=2.260  Mar 12 15:51:47  app-server-01  APP  APP/Service restarted  corr=corr-55313-014
[CRITICAL] score=2.260  Mar 12 16:01:32  app-server-01  APP  APP/Service restarted  corr=corr-15362-002
[CRITICAL] score=2.260  Mar 12 16:18:58  app-server-01  APP  APP/Service restarted  corr=corr-15362-018
[CRITICAL] score=2.260  Mar 12 16:21:47  app-server-01  APP  APP/Service restarted  corr=corr-15362-021
[CRITICAL] score=2.260  Mar 12 16:25:17  app-server-01  APP  APP/Service restarted  corr=corr-15362-025
[CRITICAL] score=2.260  Mar 12 16:44:48  app-server-01  APP  APP/Service restarted  corr=corr-82384-010
[CRITICAL] score=2.260  Mar 12 16:48:21  app-server-01  APP  APP/Service restarted  corr=corr-82384-014
[CRITICAL] score=2.260  Mar 12 16:52:01  app-server-01  APP  APP/Service restarted  corr=corr-82384-018
[CRITICAL] score=2.260  Mar 12 16:55:14  app-server-01  APP  APP/Service restarted  corr=corr-82384-020
[CRITICAL] score=2.260  Mar 12 17:16:45  app-server-01  APP  APP/Service restarted  corr=corr-25641-014
[CRITICAL] score=2.260  Mar 12 17:26:40  app-server-01  APP  APP/Service restarted  corr=corr-25641-020
[CRITICAL] score=2.260  Mar 12 17:31:20  app-server-01  APP  APP/Service restarted  corr=corr-45504-002
[CRITICAL] score=2.260  Mar 12 17:46:34  app-server-01  APP  APP/Service restarted  corr=corr-45504-016
[CRITICAL] score=2.260  Mar 12 17:54:11  app-server-01  APP  APP/Service restarted  corr=corr-45504-023
[CRITICAL] score=2.244  Mar 12 16:45:19  fw-01  IDM  IDM/privilege escalation attempt  corr=corr-19120-002
[CRITICAL] score=2.230  Mar 12 11:05:24  web-server-01  WEB  WEB/GET /.env  corr=corr-50667-001
[CRITICAL] score=2.230  Mar 12 13:51:55  web-server-01  WEB  WEB/GET /admin  corr=corr-67206-001
[CRITICAL] score=2.230  Mar 12 16:20:10  web-server-01  WEB  WEB/GET /admin  corr=corr-36341-001
[CRITICAL] score=2.230  Mar 12 16:20:12  web-server-01  WEB  WEB/GET /.env  corr=corr-70248-001
[CRITICAL] score=2.221  Mar 12 14:30:12  app-server-01  APP  APP/authentication failed  corr=corr-88690-003
[CRITICAL] score=2.200  Mar 12 10:36:36  app-server-01  APP  APP/Database timeout  corr=corr-71185-007
[CRITICAL] score=2.200  Mar 12 10:46:01  app-server-01  APP  APP/Database timeout  corr=corr-71185-016
[CRITICAL] score=2.200  Mar 12 10:50:33  app-server-01  APP  APP/Database timeout  corr=corr-71185-020
[CRITICAL] score=2.200  Mar 12 10:52:47  app-server-01  APP  APP/Database timeout  corr=corr-71185-022
[CRITICAL] score=2.200  Mar 12 10:53:50  app-server-01  APP  APP/Database timeout  corr=corr-71185-023
[CRITICAL] score=2.200  Mar 12 11:12:41  app-server-01  APP  APP/Database timeout  corr=corr-08626-013
[CRITICAL] score=2.200  Mar 12 11:16:07  app-server-01  APP  APP/Database timeout  corr=corr-08626-016
[CRITICAL] score=2.200  Mar 12 11:47:10  app-server-01  APP  APP/Database timeout  corr=corr-51401-017
[CRITICAL] score=2.200  Mar 12 11:58:18  app-server-01  APP  APP/Database timeout  corr=corr-51401-027
[CRITICAL] score=2.200  Mar 12 12:02:27  app-server-01  APP  APP/Database timeout  corr=corr-75242-003
[CRITICAL] score=2.200  Mar 12 12:03:30  app-server-01  APP  APP/Database timeout  corr=corr-75242-004
[CRITICAL] score=2.200  Mar 12 12:09:40  app-server-01  APP  APP/Database timeout  corr=corr-75242-010
[CRITICAL] score=2.200  Mar 12 12:31:07  app-server-01  APP  APP/Database timeout  corr=corr-33123-001
[CRITICAL] score=2.200  Mar 12 12:40:29  app-server-01  APP  APP/Database timeout  corr=corr-33123-010
[CRITICAL] score=2.200  Mar 12 13:01:36  app-server-01  APP  APP/Database timeout  corr=corr-21617-002
[CRITICAL] score=2.200  Mar 12 13:02:46  app-server-01  APP  APP/Database timeout  corr=corr-21617-003
[CRITICAL] score=2.200  Mar 12 13:09:36  app-server-01  APP  APP/Database timeout  corr=corr-21617-010
[CRITICAL] score=2.200  Mar 12 13:20:40  app-server-01  APP  APP/Database timeout  corr=corr-21617-020
[CRITICAL] score=2.200  Mar 12 13:26:16  app-server-01  APP  APP/Database timeout  corr=corr-21617-025
[CRITICAL] score=2.200  Mar 12 13:32:06  app-server-01  APP  APP/Database timeout  corr=corr-39558-003
[CRITICAL] score=2.200  Mar 12 13:49:32  app-server-01  APP  APP/Database timeout  corr=corr-39558-019
[CRITICAL] score=2.200  Mar 12 13:50:44  app-server-01  APP  APP/Database timeout  corr=corr-39558-020
[CRITICAL] score=2.200  Mar 12 14:03:53  app-server-01  APP  APP/Database timeout  corr=corr-86268-004
[CRITICAL] score=2.200  Mar 12 14:25:43  app-server-01  APP  APP/Database timeout  corr=corr-86268-024
[CRITICAL] score=2.200  Mar 12 14:40:10  app-server-01  APP  APP/Database timeout  corr=corr-91860-010
[CRITICAL] score=2.200  Mar 12 15:04:16  app-server-01  APP  APP/Database timeout  corr=corr-31804-004
[CRITICAL] score=2.200  Mar 12 15:17:09  app-server-01  APP  APP/Database timeout  corr=corr-31804-012
[CRITICAL] score=2.200  Mar 12 15:59:01  app-server-01  APP  APP/Database timeout  corr=corr-69943-018
[CRITICAL] score=2.200  Mar 12 16:07:47  app-server-01  APP  APP/Database timeout  corr=corr-81268-005
[CRITICAL] score=2.200  Mar 12 17:30:23  app-server-01  APP  APP/Database timeout  corr=corr-16647-001
[CRITICAL] score=2.200  Mar 12 17:40:17  app-server-01  APP  APP/Database timeout  corr=corr-16647-007
[CRITICAL] score=2.200  Mar 12 17:47:11  app-server-01  APP  APP/Database timeout  corr=corr-16647-010
[CRITICAL] score=2.170  Mar 12 16:40:33  web-server-01  WEB  WEB/GET /login 404  corr=corr-99271-004
[CRITICAL] score=2.170  Mar 12 17:34:19  web-server-01  WEB  WEB/GET /login 404  corr=corr-08488-002
[CRITICAL] score=2.170  Mar 12 17:42:22  web-server-01  WEB  WEB/GET /login 404  corr=corr-08488-004
[CRITICAL] score=2.170  Mar 12 17:46:41  web-server-01  WEB  WEB/GET /login 404  corr=corr-08488-006
[CRITICAL] score=2.159  Mar 12 11:05:23  web-server-01  WEB  WEB/GET /admin  corr=corr-28601-002
[CRITICAL] score=2.110  Mar 12 10:00:00  app-server-01  APP  APP/Service restarted  corr=corr-40405-001
[CRITICAL] score=2.110  Mar 12 10:00:33  app-server-01  APP  APP/Service restarted  corr=corr-40405-002
[CRITICAL] score=2.110  Mar 12 15:05:33  app-server-01  APP  APP/Service restarted  corr=corr-58603-005
[CRITICAL] score=2.110  Mar 12 15:23:59  app-server-01  APP  APP/Service restarted  corr=corr-58603-019
[CRITICAL] score=2.110  Mar 12 15:30:27  app-server-01  APP  APP/Service restarted  corr=corr-55313-001
[CRITICAL] score=2.110  Mar 12 15:31:32  app-server-01  APP  APP/Service restarted  corr=corr-55313-002
[CRITICAL] score=2.110  Mar 12 15:42:57  app-server-01  APP  APP/Service restarted  corr=corr-55313-008
[CRITICAL] score=2.110  Mar 12 15:44:26  app-server-01  APP  APP/Service restarted  corr=corr-55313-009
[CRITICAL] score=2.110  Mar 12 16:00:12  app-server-01  APP  APP/Service restarted  corr=corr-15362-001
[CRITICAL] score=2.110  Mar 12 16:10:31  app-server-01  APP  APP/Service restarted  corr=corr-15362-012
[CRITICAL] score=2.110  Mar 12 16:16:20  app-server-01  APP  APP/Service restarted  corr=corr-15362-017
[CRITICAL] score=2.110  Mar 12 16:24:03  app-server-01  APP  APP/Service restarted  corr=corr-15362-024
[CRITICAL] score=2.110  Mar 12 16:27:22  app-server-01  APP  APP/Service restarted  corr=corr-15362-027
[CRITICAL] score=2.110  Mar 12 17:07:00  app-server-01  APP  APP/Service restarted  corr=corr-25641-005
[CRITICAL] score=2.110  Mar 12 17:13:23  app-server-01  APP  APP/Service restarted  corr=corr-25641-012
[CRITICAL] score=2.110  Mar 12 17:24:57  app-server-01  APP  APP/Service restarted  corr=corr-25641-019
[CRITICAL] score=2.110  Mar 12 17:29:10  app-server-01  APP  APP/Service restarted  corr=corr-25641-022
[CRITICAL] score=2.110  Mar 12 17:40:35  app-server-01  APP  APP/Service restarted  corr=corr-45504-009
[CRITICAL] score=2.110  Mar 12 17:51:23  app-server-01  APP  APP/Service restarted  corr=corr-45504-019
[CRITICAL] score=2.110  Mar 12 17:58:47  app-server-01  APP  APP/Service restarted  corr=corr-45504-026
[CRITICAL] score=2.105  Mar 12 16:45:20  fw-01  IDM  IDM/privilege escalation attempt  corr=corr-19120-003
[CRITICAL] score=2.074  Mar 12 10:00:10  web-server-01  WEB  WEB/GET /login 500  corr=corr-41245-001
[CRITICAL] score=2.074  Mar 12 10:04:13  web-server-01  WEB  WEB/GET /login 500  corr=corr-41245-008
[CRITICAL] score=2.074  Mar 12 10:05:33  web-server-01  WEB  WEB/GET /login 500  corr=corr-41245-011
[CRITICAL] score=2.074  Mar 12 10:38:32  web-server-01  WEB  WEB/GET /login 500  corr=corr-60015-013
[CRITICAL] score=2.074  Mar 12 10:50:23  web-server-01  WEB  WEB/GET /login 500  corr=corr-60015-026
[CRITICAL] score=2.074  Mar 12 12:35:21  web-server-01  WEB  WEB/GET /login 500  corr=corr-82673-009
[CRITICAL] score=2.074  Mar 12 13:46:43  web-server-01  WEB  WEB/GET /login 500  corr=corr-76103-015
[CRITICAL] score=2.074  Mar 12 14:06:24  web-server-01  WEB  WEB/GET /login 500  corr=corr-64257-009
[CRITICAL] score=2.074  Mar 12 14:36:29  web-server-01  WEB  WEB/GET /login 500  corr=corr-93317-006
[CRITICAL] score=2.074  Mar 12 15:40:27  web-server-01  WEB  WEB/GET /login 500  corr=corr-93834-006
[CRITICAL] score=2.074  Mar 12 15:58:48  web-server-01  WEB  WEB/GET /login 500  corr=corr-93834-014
[CRITICAL] score=2.074  Mar 12 17:05:07  web-server-01  WEB  WEB/GET /login 500  corr=corr-00374-001
[CRITICAL] score=2.074  Mar 12 17:41:16  web-server-01  WEB  WEB/GET /login 500  corr=corr-06623-005
[CRITICAL] score=2.074  Mar 12 17:52:31  web-server-01  WEB  WEB/GET /login 500  corr=corr-06623-011
[CRITICAL] score=2.074  Mar 12 17:58:28  web-server-01  WEB  WEB/GET /login 500  corr=corr-06623-012
[CRITICAL] score=2.060  Mar 12 11:39:50  app-server-01  APP  APP/Service restarted  corr=corr-32672-017
[CRITICAL] score=2.053  Mar 12 15:02:24  web-server-01  WEB  WEB/GET /api/data 500  corr=corr-07508-001
[CRITICAL] score=2.053  Mar 12 15:07:26  web-server-01  WEB  WEB/GET /api/data 500  corr=corr-07508-002
[CRITICAL] score=2.053  Mar 12 15:15:01  web-server-01  WEB  WEB/GET /api/data 500  corr=corr-07508-003
[CRITICAL] score=2.053  Mar 12 15:32:44  web-server-01  WEB  WEB/GET /api/data 500  corr=corr-36668-001
[CRITICAL] score=2.053  Mar 12 15:49:34  web-server-01  WEB  WEB/GET /api/data 500  corr=corr-36668-003
[CRITICAL] score=2.053  Mar 12 15:59:37  web-server-01  WEB  WEB/GET /api/data 500  corr=corr-36668-005
[CRITICAL] score=2.053  Mar 12 17:40:47  web-server-01  WEB  WEB/GET /api/data 500  corr=corr-16608-002
[CRITICAL] score=2.042  Mar 12 10:00:20  fw-01  IDM  IDM/privilege escalation attempt  corr=corr-89359-003
[CRITICAL] score=2.040  Mar 12 17:15:54  web-server-01  WEB  WEB/GET /api/data 500  corr=corr-65261-001
[CRITICAL] score=2.040  Mar 12 17:16:55  web-server-01  WEB  WEB/GET /api/data 500  corr=corr-65261-002
[CRITICAL] score=2.040  Mar 12 17:18:04  web-server-01  WEB  WEB/GET /api/data 500  corr=corr-65261-003
[CRITICAL] score=2.040  Mar 12 17:19:44  web-server-01  WEB  WEB/GET /api/data 500  corr=corr-65261-004
[CRITICAL] score=2.026  Mar 12 11:05:25  web-server-01  WEB  WEB/GET /wp-admin  corr=corr-19907-001
[CRITICAL] score=2.024  Mar 12 16:39:35  web-server-01  WEB  WEB/GET /api/data 500  corr=corr-80158-001
[CRITICAL] score=2.024  Mar 12 16:43:12  web-server-01  WEB  WEB/GET /api/data 500  corr=corr-80158-002
[CRITICAL] score=2.020  Mar 12 10:27:39  web-server-01  WEB  WEB/GET /login 404  corr=corr-43368-040
[CRITICAL] score=2.020  Mar 12 10:53:27  web-server-01  WEB  WEB/GET /login 404  corr=corr-52313-035
[CRITICAL] score=2.020  Mar 12 13:15:39  web-server-01  WEB  WEB/GET /login 404  corr=corr-88542-018
[CRITICAL] score=2.020  Mar 12 13:26:30  web-server-01  WEB  WEB/GET /login 404  corr=corr-88542-036
[CRITICAL] score=2.020  Mar 12 13:28:43  web-server-01  WEB  WEB/GET /login 404  corr=corr-88542-038
[CRITICAL] score=2.020  Mar 12 16:34:11  web-server-01  WEB  WEB/GET /login 404  corr=corr-99271-001
[CRITICAL] score=2.020  Mar 12 17:12:44  web-server-01  WEB  WEB/GET /login 404  corr=corr-75081-005
[CRITICAL] score=2.009  Mar 12 16:45:21  fw-01  IDM  IDM/privilege escalation attempt  corr=corr-19120-004
[CRITICAL] score=2.006  Mar 12 13:15:24  fw-01  IDM  IDM/ACL error  corr=corr-72261-003
[HIGH    ] score=1.990  Mar 12 15:47:03  web-server-01  WEB  WEB/GET /login 200  corr=corr-34923-019
[HIGH    ] score=1.990  Mar 12 16:19:05  web-server-01  WEB  WEB/GET /login 200  corr=corr-40983-026
[HIGH    ] score=1.990  Mar 12 16:20:54  web-server-01  WEB  WEB/GET /login 200  corr=corr-40983-028
[HIGH    ] score=1.990  Mar 12 16:51:20  web-server-01  WEB  WEB/GET /login 200  corr=corr-34070-024
[HIGH    ] score=1.990  Mar 12 17:02:03  web-server-01  WEB  WEB/GET /login 200  corr=corr-55027-002
[HIGH    ] score=1.990  Mar 12 17:08:37  web-server-01  WEB  WEB/GET /login 200  corr=corr-55027-008
[HIGH    ] score=1.990  Mar 12 17:26:19  web-server-01  WEB  WEB/GET /login 200  corr=corr-55027-025
[HIGH    ] score=1.990  Mar 12 17:35:31  web-server-01  WEB  WEB/GET /login 200  corr=corr-57339-004
[HIGH    ] score=1.990  Mar 12 17:45:36  web-server-01  WEB  WEB/GET /login 200  corr=corr-57339-010
[HIGH    ] score=1.980  Mar 12 16:45:01  fw-01  IDM  IDM/ACL error  corr=corr-27046-002
[HIGH    ] score=1.972  Mar 12 10:00:05  rtr-core-01  ROUTING  ROUTING/route added  corr=corr-64471-001
[HIGH    ] score=1.972  Mar 12 13:34:37  rtr-core-01  ROUTING  ROUTING/route added  corr=corr-83295-023
[HIGH    ] score=1.972  Mar 12 14:24:43  rtr-core-01  ROUTING  ROUTING/route added  corr=corr-49332-150
[HIGH    ] score=1.962  Mar 12 13:15:05  fw-01  IDM  IDM/privilege escalation attempt  corr=corr-39668-006
[HIGH    ] score=1.957  Mar 12 13:15:06  fw-01  IDM  IDM/privilege escalation attempt  corr=corr-39668-007
[HIGH    ] score=1.954  Mar 12 15:09:25  web-server-01  WEB  WEB/GET /api/data 200  corr=corr-94364-003
[HIGH    ] score=1.954  Mar 12 15:14:40  web-server-01  WEB  WEB/GET /api/data 200  corr=corr-94364-005
[HIGH    ] score=1.954  Mar 12 15:26:45  web-server-01  WEB  WEB/GET /api/data 200  corr=corr-94364-008
[HIGH    ] score=1.954  Mar 12 15:38:43  web-server-01  WEB  WEB/GET /api/data 200  corr=corr-33625-005
[HIGH    ] score=1.954  Mar 12 15:47:26  web-server-01  WEB  WEB/GET /api/data 200  corr=corr-33625-011
[HIGH    ] score=1.954  Mar 12 15:52:18  web-server-01  WEB  WEB/GET /api/data 200  corr=corr-33625-013
[HIGH    ] score=1.954  Mar 12 16:16:45  web-server-01  WEB  WEB/GET /api/data 200  corr=corr-88721-005
[HIGH    ] score=1.954  Mar 12 16:19:20  web-server-01  WEB  WEB/GET /api/data 200  corr=corr-88721-006
[HIGH    ] score=1.954  Mar 12 16:50:26  web-server-01  WEB  WEB/GET /api/data 200  corr=corr-74627-010
[HIGH    ] score=1.954  Mar 12 16:53:01  web-server-01  WEB  WEB/GET /api/data 200  corr=corr-74627-013
[HIGH    ] score=1.954  Mar 12 17:09:19  web-server-01  WEB  WEB/GET /api/data 200  corr=corr-64455-003
[HIGH    ] score=1.954  Mar 12 17:16:19  web-server-01  WEB  WEB/GET /api/data 200  corr=corr-64455-005
[HIGH    ] score=1.954  Mar 12 17:23:21  web-server-01  WEB  WEB/GET /api/data 200  corr=corr-64455-006
[HIGH    ] score=1.954  Mar 12 17:23:44  web-server-01  WEB  WEB/GET /api/data 200  corr=corr-64455-007
[HIGH    ] score=1.954  Mar 12 17:45:02  web-server-01  WEB  WEB/GET /api/data 200  corr=corr-83425-011
[HIGH    ] score=1.953  Mar 12 10:00:23  fw-01  IDM  IDM/privilege escalation attempt  corr=corr-89359-004
[HIGH    ] score=1.947  Mar 12 13:15:04  fw-01  IDM  IDM/privilege escalation attempt  corr=corr-39668-005
[HIGH    ] score=1.946  Mar 12 13:15:07  fw-01  IDM  IDM/privilege escalation attempt  corr=corr-39668-008
[HIGH    ] score=1.937  Mar 12 16:40:32  app-server-01  APP  APP/Database timeout  corr=corr-69441-007
[HIGH    ] score=1.936  Mar 12 16:14:26  fw-01  FW  FW/connection allowed  corr=corr-06932-043
[HIGH    ] score=1.936  Mar 12 16:27:38  fw-01  FW  FW/connection allowed  corr=corr-06932-079
[HIGH    ] score=1.936  Mar 12 17:29:04  fw-01  FW  FW/connection allowed  corr=corr-07530-081
[HIGH    ] score=1.936  Mar 12 16:45:22  fw-01  IDM  IDM/privilege escalation attempt  corr=corr-19120-005
[HIGH    ] score=1.935  Mar 12 13:15:08  fw-01  IDM  IDM/privilege escalation attempt  corr=corr-39668-009
[HIGH    ] score=1.930  Mar 12 10:21:48  app-server-01  APP  APP/Service restarted  corr=corr-40405-039
[HIGH    ] score=1.930  Mar 12 10:55:27  app-server-01  APP  APP/Service restarted  corr=corr-02734-044
[HIGH    ] score=1.930  Mar 12 11:47:53  app-server-01  APP  APP/Service restarted  corr=corr-32672-031
[HIGH    ] score=1.930  Mar 12 13:51:46  fw-01  SECURITY_PORT_SCAN  SECURITY/GENERIC  corr=corr-98928-001
[HIGH    ] score=1.930  Mar 12 16:20:05  fw-01  SECURITY_PORT_SCAN  SECURITY/GENERIC  corr=corr-58759-001
[HIGH    ] score=1.924  Mar 12 10:00:28  web-server-01  WEB  WEB/GET /login 500  corr=corr-41245-002
[HIGH    ] score=1.924  Mar 12 16:06:23  web-server-01  WEB  WEB/GET /api/data 500  corr=corr-66733-001
[HIGH    ] score=1.924  Mar 12 13:15:09  fw-01  IDM  IDM/privilege escalation attempt  corr=corr-39668-010
[HIGH    ] score=1.921  Mar 12 13:15:01  fw-01  IDM  IDM/privilege escalation attempt  corr=corr-39668-002
[HIGH    ] score=1.920  Mar 12 13:15:25  fw-01  IDM  IDM/ACL error  corr=corr-72261-004
[HIGH    ] score=1.915  Mar 12 13:15:10  fw-01  IDM  IDM/privilege escalation attempt  corr=corr-39668-011
[HIGH    ] score=1.910  Mar 12 13:48:14  app-server-01  APP  APP/Service restarted  corr=corr-59638-031
[HIGH    ] score=1.907  Mar 12 13:15:11  fw-01  IDM  IDM/privilege escalation attempt  corr=corr-39668-012
[HIGH    ] score=1.903  Mar 12 15:23:24  web-server-01  WEB  WEB/GET /api/data 500  corr=corr-07508-004
[HIGH    ] score=1.900  Mar 12 13:15:12  fw-01  IDM  IDM/privilege escalation attempt  corr=corr-39668-013
[HIGH    ] score=1.894  Mar 12 10:00:16  app-server-01  APP  APP/User login success  corr=corr-42094-001
[HIGH    ] score=1.894  Mar 12 10:14:34  app-server-01  APP  APP/User login success  corr=corr-42094-051
[HIGH    ] score=1.894  Mar 12 10:17:41  app-server-01  APP  APP/User login success  corr=corr-42094-058
[HIGH    ] score=1.894  Mar 12 10:22:36  app-server-01  APP  APP/User login success  corr=corr-42094-082
